"""GeneID"",""baseMean"",""log2FoldChange"",""lfcSE"",""pvalue"",""padj"""
jg33351.t1,28.8484409369309,-9.64655211676019,3.07878638760654,6.09522858669448e-10,8.17034573474889e-09
jg21685.t1,44.7660770423732,-9.64448348278078,3.79167267270048,3.07154115462767e-05,0.000183383225109461
jg22485.t1,27.0068518609952,-9.63684369374129,2.97413276740804,2.82488299767682e-12,5.06779761838864e-11
jg12025.t1,33.8383965673545,-9.62847825197302,3.34643758670989,NA,NA
jg25737.t1,601.151619346356,-9.61273915896915,0.854467136459628,1.15777155231033e-30,9.49837108474194e-29
jg4647.t1,200.664894451133,-9.60897785779334,1.02050107368107,1.93003349134734e-21,8.30988254500105e-20
jg2758.t1,1553.72941921223,-9.58999724370143,0.756017107440228,1.31354178841268e-37,1.5736120705369e-35
jg30653.t1,11401.4593629465,-9.55448877524191,1.09958738052316,1.74112180477593e-19,6.32637049674423e-18
jg25347.t1,24.2504206672955,-9.47962199019291,2.93435831371294,1.36005150662196e-12,2.53192423521455e-11
jg7668.t1,26.1959960471443,-9.47177369396466,3.06294155879003,1.30367050027226e-09,1.6753453215348e-08
jg7030.t1,28.0848979439226,-9.44666038087468,3.19386251513615,6.96630911775267e-08,6.90170805050154e-07
jg3035.t1,25.6917714879243,-9.44392284562704,3.06008001671489,1.47303499232886e-09,1.87866093097372e-08
jg8004.t1,28.7242368259252,-9.43080327809533,3.24552978158126,2.1425474791496e-07,1.95367577780291e-06
jg5118.t1,35.1247626395581,-9.41998859102288,3.57768932838999,1.20910246859269e-05,7.89345087225399e-05
jg6913.t1,34.3513407774625,-9.41827678732991,3.5428674871874,9.1737339766496e-06,6.15278405292648e-05
jg32486.t1,24.940513231858,-9.40845628410183,3.03735098943088,8.07294239488837e-10,1.06714906117472e-08
jg19445.t1,999.330677817803,-9.39963924690745,1.37782329914618,5.45490904933895e-13,1.05959942944825e-11
jg26423.t1,22.9981269694866,-9.3745781100576,2.9314402752552,4.89477902948562e-12,8.56122866049067e-11
jg32704.t1,24.1088140246568,-9.36769005387924,3.01194928574736,4.03683989741658e-10,5.53822711752906e-09
jg17558.t1,839.096547562995,-9.35921727686413,1.08960888599624,5.76298419010021e-19,1.98562892095005e-17
jg20419.t1,24.2537289964198,-9.35557973369684,3.03428372401719,1.08407933626019e-09,1.40449590750234e-08
jg26488.t1,25.8549742991459,-9.33424664666399,3.15112669685503,4.55975000350572e-08,4.64442412310124e-07
jg20695.t1,22.450306366661,-9.33377619899252,2.932710506758,8.3023262942592e-12,1.41495360986446e-10
jg5315.t1,22.6058421324102,-9.31617755227023,2.95841162105546,4.64905396072648e-11,7.26592319888213e-10
jg7304.t1,1550.30432361111,-9.30644139404205,0.342513704907523,3.30351733803284e-162,8.59875531114148e-159
jg1729.t1,21.9274066368191,-9.28612782108005,2.93260169366281,1.46044688017576e-11,2.41847976131824e-10
jg33719.t1,174.707528193308,-9.2323760597202,1.32597010970186,3.4155851349379e-13,6.84839170753094e-12
jg17748.t1,2277.81885652169,-9.21711952943835,0.438946130183343,3.34450464297739e-97,3.41999489063316e-94
jg11512.t1,25.8558740463114,-9.20386418203262,3.26039142492226,NA,NA
jg18601.t1,153.571986313949,-9.20210276254797,1.04576637329915,4.9296087944566e-19,1.70877190076128e-17
jg19533.t1,31.5716707929213,-9.19687019879999,3.59247645202661,2.17906214035762e-05,0.000134793057380214
jg25349.t1,569.938752521805,-9.18568902108979,0.803612556747079,2.78776913181546e-31,2.38266882931762e-29
jg385.t1,184.056124198068,-9.17628579650663,1.4106358133848,4.3916151234775e-12,7.72363170856313e-11
jg16809.t1,20.82242737076,-9.17229387991739,2.94851386265152,1.25244786497489e-10,1.85222761646538e-09
jg2450.t1,402.626686280811,-9.16883599758842,0.604395315850292,2.76718458993276e-51,6.00227493779959e-49
jg27832.t1,162.086051164779,-9.14515148778102,1.20868422026708,4.0235048637362e-15,9.9482721294037e-14
jg549.t1,147.197757623292,-9.12381925823106,1.3184031990919,7.00800986370925e-13,1.34847673667825e-11
jg7756.t1,498.58524019015,-9.11834224281531,0.832215763669162,4.93932326195619e-28,3.37524352354009e-26
jg19758.t1,277.739662423746,-9.11288919250961,0.975221743359701,3.16813902853608e-21,1.33988414571706e-19
jg19112.t1,30.8528232220336,-9.09457075392345,3.63765016615019,3.5150901124711e-05,0.000206831196260322
jg6911.t1,20.0262688803343,-9.07964208065353,2.95125433095931,3.52438123232733e-10,4.89379648128012e-09
jg20333.t1,19.091236512016,-9.0499219359753,2.89942197782481,3.19988514982664e-11,5.08995064499091e-10
jg31512.t1,23.6508967941896,-9.04215496371534,3.25359760971834,1.16586988395041e-06,9.26483111775417e-06
jg27738.t1,294.896532337697,-9.02422158930938,1.10570198699253,1.75565030081716e-17,5.39680364548265e-16
jg11423.t1,948.589634602858,-9.01865080951768,1.43407100727423,1.49735670771152e-11,2.47387866446603e-10
jg8460.t1,132.971476883139,-9.01720617877806,1.1386016604777,6.77541010222881e-16,1.79126077605739e-14
jg11904.t1,20.3950572194451,-9.01605226631114,3.03225471582133,1.22060074447541e-08,1.35091768518825e-07
jg32727.t1,19.8137998875236,-9.01580889511839,2.98228759496561,2.74970070596397e-09,3.36306837305256e-08
jg32552.t1,21.0450556556572,-9.00941622809622,3.08727335807173,5.78806255305136e-08,5.79859366756357e-07
jg20821.t1,19.7559965291251,-9.00849140735881,2.98831859666433,2.96147378066141e-09,3.60667449119087e-08
jg6704.t1,20.1009276902973,-9.0036192730738,3.0286916644061,1.20995422868099e-08,1.34068922119172e-07
jg9202.t1,18.7401737333837,-8.99069281318247,2.92376010597584,2.27044429863462e-10,3.23741838438778e-09
jg27189.t1,258.498823968535,-8.98755304432004,0.927377042728919,8.66777649487162e-23,4.10207895208536e-21
jg23411.t1,22.5587574813706,-8.97812623402904,3.23129577717643,1.04996912860643e-06,8.41621391104685e-06
jg14965.t1,18.4510703213954,-8.97426777889705,2.91612973410687,1.86124228766266e-10,2.68333782378435e-09
jg20590.t1,18.3323488616049,-8.97013584370197,2.90810320600324,1.25306122279039e-10,1.85222761646538e-09
jg3625.t1,444.240516715062,-8.95735550694284,0.652556933454362,4.09132214955749e-42,5.88656963749397e-40
jg22042.t1,20.4510245283557,-8.95663085048461,3.08628334696631,7.58765231512118e-08,7.46562409232129e-07
jg22172.t1,26.5684513584855,-8.92768805511855,3.53255789530698,2.54252359889594e-05,0.000155020305970163
jg14070.t1,17.7647354115545,-8.89561588018049,2.9094332279373,2.81963028057585e-10,3.98281471107291e-09
jg24278.t1,128.210783242452,-8.89224347234054,1.08021493769252,4.24812501477841e-17,1.2539413961148e-15
jg2836.t1,18.1632659734155,-8.87984167608968,2.95578027388511,2.41148457349592e-09,2.97995797619056e-08
jg11658.t1,121.844320284771,-8.85287354987359,1.28290905920348,8.87647224097075e-13,1.68983479523587e-11
jg20700.t1,17.3925164642172,-8.82289748147393,2.93356593449991,1.61345642913457e-09,2.04680923699518e-08
jg24282.t1,25.2130302171465,-8.7865430823868,3.56262586260961,4.06062196142633e-05,0.00023559012765868
jg28411.t1,22.1462854387724,-8.78399548647042,3.34934587776115,8.08575823230694e-06,5.47956046644763e-05
jg33589.t1,26.4586390040086,-8.76174939135788,3.6694083729056,7.47353498662508e-05,0.000404274048246834
jg28218.t1,18.1842122255594,-8.75473753368574,3.05861965238809,1.15680656943084e-07,1.10589935545722e-06
jg15728.t1,16.3845390787445,-8.72247294243447,2.92857303773139,3.10944638259765e-09,3.77724517719711e-08
jg18935.t1,1570.69717377415,-8.71426080411459,0.422180432000189,7.96096580113146e-95,7.35285073606438e-92
jg20331.t1,16.5338718975821,-8.70316499117393,2.9477160654111,7.06653111954939e-09,8.11262706555486e-08
jg12983.t1,23.3238134725982,-8.69725120294694,3.509577388761,3.52963752097706e-05,0.000207559214419009
jg19712.t1,304.75848058623,-8.66393883626485,0.725886053869288,4.41426670907803e-34,4.45032691599726e-32
jg4420.t1,23.3247273095795,-8.62944078366604,3.5655279642155,5.54034544833273e-05,0.000309826505618482
jg18341.t1,201.434093018864,-8.62739689485351,0.895994954796152,1.68973202352514e-22,7.82854487015723e-21
jg27137.t1,113.673773073804,-8.62446471746718,1.26976244501183,1.35188833023996e-12,2.51836478018417e-11
jg28353.t1,26.3583827534328,-8.61030839905606,3.79507395693389,0.000154580199727033,0.000772954991020682
jg15586.t1,101.810320142515,-8.58529590891268,1.05816597749011,1.616803070688e-16,4.56982285488045e-15
jg8000.t1,15.597830810817,-8.56116091966605,2.972009833509,3.99932075700389e-08,4.11161766299947e-07
jg16611.t1,16.2911837998854,-8.55877626085863,3.04530220157348,2.40391687228827e-07,2.16647616894422e-06
jg27710.t1,16.4448010054332,-8.55419505359992,3.06194830778745,3.43813646415331e-07,3.01872809695301e-06
jg5305.t1,14.6223497111149,-8.52120950286559,2.90572711666958,6.58603668287147e-09,7.61596939838351e-08
jg13132.t1,22.8575087196376,-8.51420366909187,3.63541101733441,9.5904303893549e-05,0.000504581409239268
jg2206.t1,15.2106627958145,-8.50438030279424,2.97513413002315,6.14770759441895e-08,6.13527932531905e-07
jg15840.t1,96.5070062160937,-8.46179072375327,1.39246916794968,1.58450435425853e-10,2.30058461821147e-09
jg18083.t1,88.74666403829,-8.43104075907048,1.06473637092103,9.89680813633619e-16,2.5830939886926e-14
jg7843.t1,15.3676902615088,-8.39482655138986,3.08732693306599,1.11786931271927e-06,8.91555269130313e-06
jg21477.t1,231.015819934774,-8.3844342285879,0.736180018584142,1.06879763724187e-29,8.11719202904752e-28
jg7250.t1,14.228308303357,-8.37613928478337,2.96813947734829,1.08834042860756e-07,1.04567608164837e-06
jg18023.t1,13.9110633267197,-8.37264358105924,2.95010083593748,7.23485352812997e-08,7.14376655991501e-07
jg32619.t1,88.9420200479729,-8.35607071353232,1.11129573102034,1.29360883522552e-14,3.03595148935878e-13
jg31920.t1,163.852296996201,-8.34063060492189,1.36050982123694,1.65285519440463e-10,2.3961797430984e-09
jg22091.t1,155.824576671423,-8.3377859674834,0.735845929586645,4.47842837285843e-29,3.27108064213476e-27
jg18394.t1,312.502608056808,-8.32281691540591,0.959354503287317,5.37456950858312e-19,1.8585105576057e-17
jg26697.t1,15.2696684363676,-8.30641828385971,3.1379678632576,3.24015245499672e-06,2.37572458620912e-05
jg22140.t1,16.3417439187376,-8.30308000467989,3.25195142292598,1.19161319104818e-05,7.78955910641358e-05
jg16151.t1,200.324737849715,-8.26587680417898,1.39499838241867,1.32916162063647e-10,1.95362194671784e-09
jg22912.t1,12.6345313780731,-8.24109325777826,2.90221531222414,4.43450683601093e-08,4.52813123140745e-07
jg27222.t1,14.2448315816809,-8.24060841873234,3.08556394962513,2.02129246100921e-06,1.5404511798134e-05
jg21437.t1,13.6754248824387,-8.2325891612998,3.03139496829451,8.65999715795445e-07,7.07864117581438e-06
jg9672.t1,6718.9026237858,-8.21457227674877,0.468050944226098,4.19589489476048e-70,1.93769133269003e-67
jg6812.t1,12.8784981916982,-8.20598878492642,2.94802393804891,1.77052667423579e-07,1.64110455606083e-06
jg2457.t1,12.8806358128559,-8.20584305950665,2.95611659101435,2.16951333873406e-07,1.97574764359522e-06
jg22609.t1,18.5033054504097,-8.20522959347548,3.53651312476042,0.000101000799622644,0.000529062366409724
jg31689.t1,13.4263300206317,-8.20250100506479,3.02608892401235,9.0112673464423e-07,7.33192971478647e-06
jg22262.t1,227.968663685419,-8.18701863418278,0.986545673862145,9.00750065870768e-18,2.8466088174406e-16
jg26649.t1,765.647644495478,-8.17318080259645,0.454891636010043,3.31287203103934e-72,1.75655837023552e-69
jg8005.t1,93.9640164251514,-8.15997640022955,1.52624207513095,6.60579756957841e-09,7.63295846651219e-08
jg12225.t1,12.4425745331434,-8.15164046684886,2.93873348423219,1.93757785750182e-07,1.78267124730052e-06
jg17941.t1,5102.62446092354,-8.13970766530841,1.10089272820368,NA,NA
jg26858.t1,143.930122809147,-8.12895117780594,1.00216491118932,1.19110312076518e-16,3.40016595750235e-15
jg22373.t1,13.934329560044,-8.10910971894678,3.156481332812,7.92586523514453e-06,5.38778189488742e-05
jg27688.t1,17.5762947530204,-8.09497946285165,3.54168337305569,0.000124028611649326,0.000635047784110068
jg400.t1,81.9409974779583,-8.0850050571379,1.25224094875711,1.01886204111375e-11,1.71802461490983e-10
jg23949.t1,1745.43564681217,-8.08371831737385,1.71301327769412,6.34961554878507e-08,6.33015990225676e-07
jg19944.t1,727.545774384103,-8.0563787663249,0.640391338248457,8.2788843229297e-38,9.95970655185391e-36
jg31763.t1,12.7793872191097,-8.05578661881968,3.05995327849382,2.80380206360403e-06,2.08407218808698e-05
jg15562.t1,74.3844339269774,-8.04199594396733,1.1291415635269,1.81946502674285e-13,3.78596821553061e-12
jg3543.t1,11.6532996889639,-8.03645622376848,2.92451462293072,2.63906464627214e-07,2.36573885260062e-06
jg1510.t1,11.9440832378599,-8.0332309611643,2.9646625432047,6.19985134605379e-07,5.1980715590106e-06
jg13225.t1,1203.24663458438,-8.02496353669083,0.794043496540253,2.17960272395264e-25,1.24812770384424e-23
jg12501.t1,16.5411426936668,-8.0154903830258,3.50529906585369,0.000120832339829677,0.00062045759576817
jg29710.t1,126.735580451572,-8.01451916297484,0.764322156409315,1.635755330946e-25,9.44252956363827e-24
jg31649.t1,11.8597114163753,-8.00942258025617,2.97355033335923,8.24173418422518e-07,6.78077761877155e-06
jg1647.t1,17.0095687149317,-8.00500494968358,3.56078577288499,0.000154813035511013,0.000773713882484085
jg2466.t1,12.2213848944046,-7.99756771582352,3.03722265761938,2.53081638634367e-06,1.89940589184251e-05
jg20622.t1,101.100856060115,-7.98517095488702,1.74619375017614,1.79219747287477e-07,1.66011640386122e-06
jg19467.t1,10.7440470988582,-7.98423018469139,2.84621384960639,4.81457549939507e-08,4.89180006027962e-07
jg22660.t1,11.0664741276582,-7.92867425592097,2.93084289520592,5.36744227522158e-07,4.54945551285211e-06
jg17477.t1,11.944824990732,-7.92090300803149,3.05370369382891,4.20685155007954e-06,3.01881136796685e-05
jg29719.t1,10.9193156084887,-7.92006532919375,2.90894635658824,3.47023965638918e-07,3.04225051566855e-06
jg27113.t1,12.621998100825,-7.90642676740278,3.14927341068023,1.3307217649856e-05,8.60267003275403e-05
jg17147.t1,139.337978093943,-7.90305461320797,1.1933127140933,2.5674077019785e-12,4.62618107759902e-11
jg7536.t1,71.3603108515896,-7.90209399732524,1.29464410572307,1.19741682010827e-10,1.77823850587862e-09
jg15827.t1,88.2370837920942,-7.88163986940614,1.62485074376819,5.37793505337511e-08,5.41614619937517e-07
jg11846.t1,178.276590041213,-7.88019570007022,0.81799435553121,7.59084956526005e-23,3.62840074712063e-21
jg21315.t1,66.1242449191207,-7.87884976879856,1.14483297659965,1.09543366796401e-12,2.06616974842856e-11
jg13900.t1,10.9972011870566,-7.84868073041782,2.97348021632268,1.66995148380244e-06,1.29227164551977e-05
jg13958.t1,11.7069042388211,-7.84690426099277,3.08494000954355,8.09406906360229e-06,5.48130050683682e-05
jg16885.t1,10.527701217256,-7.82041822908357,2.92699316666934,8.31353657251915e-07,6.82626866705399e-06
jg2845.t1,64.8338118772258,-7.81700754131892,1.47744452558048,1.30251684578677e-08,1.43382015872998e-07
jg25375.t1,122.936768257835,-7.81153180030157,1.16293994327583,2.10828588345158e-12,3.84242147772028e-11
jg18524.t1,9.88704596819736,-7.81138477774987,2.84399269281629,1.38777297497006e-07,1.30656657837499e-06
jg4797.t1,118.676840959344,-7.7957512828598,1.1994062118502,1.20698012040678e-11,2.01976942182857e-10
jg16604.t1,15.4431600272365,-7.78093869639379,3.58630583335315,0.000237330702154276,0.00113443283206698
jg32234.t1,74.8730897033696,-7.76916917276955,1.5799096793126,5.93958081383463e-08,5.93584914002489e-07
jg12428.t1,625.068651013206,-7.76178498659743,1.85232510873884,6.73892597784714e-07,5.60908812195044e-06
jg23728.t1,105.46468807205,-7.75005327774122,0.81139004920057,1.59316299252096e-21,6.8905502721843e-20
jg13726.t1,9.45938547132072,-7.71850261599043,2.84634981904613,2.5775523969109e-07,2.31567242636815e-06
jg10126.t1,4304.27998247813,-7.69044087553401,0.522856231651688,3.77606675517075e-50,7.89170389299628e-48
jg3626.t1,143.566194731611,-7.67777393783028,0.678041631734541,1.98279024255473e-29,1.47841797460487e-27
jg24959.t1,750.482914528991,-7.67550295392962,0.880562301244416,1.33710415127995e-19,4.92715135900226e-18
jg12110.t1,9.93106584015191,-7.65207247504058,2.96443550916232,3.27926235144471e-06,2.40194012910117e-05
jg22812.t1,9.29751424848978,-7.63351049702546,2.88206077233191,8.80215853223644e-07,7.18220014519789e-06
jg18034.t1,442.57091199546,-7.62975384657712,0.560343034250899,1.03137768443172e-42,1.52218586910562e-40
jg6227.t1,310.069804125359,-7.62806129352752,0.577848900198197,6.10712004412445e-40,8.13297958620331e-38
jg24240.t1,143.675636012327,-7.62248554395869,0.783699986271538,7.76126118081011e-23,3.70367383548258e-21
jg11888.t1,16.5893929259277,-7.61543205531852,3.87230340122345,0.000609124324386937,0.00260694284840759
jg10684.t1,52.4821884906566,-7.610770510316,1.02913318279404,5.58351593730558e-14,1.2335434283714e-12
jg2169.t1,11.1361872494623,-7.59711886022735,3.20001192015564,NA,NA
jg476.t1,76.899123842453,-7.59571644799096,1.70413952215956,NA,NA
jg20732.t1,15.1880619040114,-7.58920734685406,3.73387068358959,0.000467452622705562,0.00206706138303673
jg33233.t1,8.92854354935613,-7.57894522805447,2.86504109718035,8.32928889637909e-07,6.83335815705232e-06
jg32857.t1,14.7790337774607,-7.54743438236123,3.7229153089044,0.000478167713384518,0.0021066160901101
jg13912.t1,50.9481272197789,-7.54689893823003,1.06266022786188,3.88502072573315e-13,7.75703719799105e-12
jg27737.t1,8.85031969818512,-7.5369534819759,2.87808849031127,1.30426173351124e-06,1.03016888148673e-05
jg15938.t1,14.3637730526218,-7.53030075464077,3.6816599361793,0.00043833544930991,0.00195276498905264
jg26380.t1,10894.5217575078,-7.52621949076355,0.657085069434145,1.18245557979491e-31,1.03852969818061e-29
jg13639.t1,10.0246198094642,-7.5195610386107,3.0773500585786,1.99039974519351e-05,0.000124240517777154
jg17346.t1,90.2093597881984,-7.51914485642746,1.1460943162257,1.85392965480508e-11,3.02632348211968e-10
jg13194.t1,60.8644959554753,-7.51068929451552,1.39824004764494,5.13284504946931e-09,6.01324138528663e-08
jg936.t1,10.8770298774227,-7.49807122856849,3.23857678843679,7.62334910169031e-05,0.000411833455621881
jg11971.t1,106.444236186287,-7.4728839968112,1.255660119755,1.87908038718449e-10,2.7063294590476e-09
jg28298.t1,141.832478888371,-7.44977435014808,1.35009264917666,2.68732071333975e-09,3.29380850446677e-08
jg20415.t1,388.340333783619,-7.44598544221238,0.62123396595121,1.22836970674605e-34,1.29781112337833e-32
jg27049.t1,8.28749602371341,-7.42002743910507,2.85644389196523,1.50931973743784e-06,1.17880094714458e-05
